symbol,shortName,longName,exchange,market,quoteType
PEAK,,"Healthpeak Properties, Inc.",NYSE,us_market,EQUITY
TRMB,trimble,Trimble Inc.,NASDAQ,us_market,EQUITY
CINF,cincinnati-financial,Cincinnati Financial Corporation,NASDAQ,us_market,EQUITY
DISH,dish-network,DISH Network Corporation,NASDAQ,us_market,EQUITY
BRO,brown-and-brown,"Brown & Brown, Inc.",NYSE,us_market,EQUITY
IP,international-paper,International Paper Company,NYSE,us_market,EQUITY
BIO,bio-rad-laboratories,"Bio-Rad Laboratories, Inc.",NYSE,us_market,EQUITY
BR,broadridge,"Broadridge Financial Solutions, Inc.",NYSE,us_market,EQUITY
CE,celanese,Celanese Corporation Celanese Corporation,NYSE,us_market,EQUITY
AMCR,amcor,Amcor plc,NYSE,us_market,EQUITY
CTLT,catalent,"Catalent, Inc.",NYSE,us_market,EQUITY
KMX,carmax,CarMax Inc,NYSE,us_market,EQUITY
CMS,cms-energy,CMS Energy Corporation,NYSE,us_market,EQUITY
DRI,darden,"Darden Restaurants, Inc.",NYSE,us_market,EQUITY
AKAM,akamai,"Akamai Technologies, Inc.",NASDAQ,us_market,EQUITY
UDR,,"UDR, Inc.",NYSE,us_market,EQUITY
VTRS,viatris,Viatris Inc.,NASDAQ,us_market,EQUITY
CZR,caesars,"Caesars Entertainment, Inc.",NASDAQ,us_market,EQUITY
CTRA,alpha-metallurgical-resources,Coterra Energy Inc.,NYSE,us_market,EQUITY
WAB,wabtec,Westinghouse Air Brake Technologies Corporation,NYSE,us_market,EQUITY
CRL,charles-river-laboratories,"Charles River Laboratories International, Inc.",NYSE,us_market,EQUITY
BEN,franklin-resources,"Franklin Resources, Inc.",NYSE,us_market,EQUITY
DGX,quest-diagnostics,Quest Diagnostics Incorporated,NYSE,us_market,EQUITY
HOLX,hologic,"Hologic, Inc.",NASDAQ,us_market,EQUITY
TTWO,take-two-interactive-software,"Take-Two Interactive Software, Inc.",NASDAQ,us_market,EQUITY
AVY,avery-dennison,Avery Dennison Corporation,NYSE,us_market,EQUITY
J,jacobs-engineering,Jacobs Engineering Group Inc.,NYSE,us_market,EQUITY
CNP,centerpoint-energy,"CenterPoint Energy, Inc (Holding Co)",NYSE,us_market,EQUITY
DPZ,dominos-pizza,Domino's Pizza Inc,NYSE,us_market,EQUITY
EMN,eastman,Eastman Chemical Company,NYSE,us_market,EQUITY
IEX,idex,IDEX Corporation,NYSE,us_market,EQUITY
TXT,textron,Textron Inc.,NYSE,us_market,EQUITY
OMC,omnicom-group,Omnicom Group Inc.,NYSE,us_market,EQUITY
LKQ,lkq,LKQ Corporation,NASDAQ,us_market,EQUITY
MAS,masco,Masco Corporation,NYSE,us_market,EQUITY
CAG,conagra-brands,"ConAgra Brands, Inc.",NYSE,us_market,EQUITY
MOS,mosaic,Mosaic Company (The),NYSE,us_market,EQUITY
QRVO,qorvo,"Qorvo, Inc.",NASDAQ,us_market,EQUITY
INCY,incyte,Incyte Corporation,NASDAQ,us_market,EQUITY
FDS,factset-research-systems,FactSet Research Systems Inc.,NYSE,us_market,EQUITY
ROL,rollins,"Rollins, Inc.",NYSE,us_market,EQUITY
KIM,,Kimco Realty Corporation,NYSE,us_market,EQUITY
L,loews,Loews Corporation,NYSE,us_market,EQUITY
TECH,bio-techne,Bio-Techne Corp,NASDAQ,us_market,EQUITY
SJM,smucker,J.M. Smucker Company (The) New,NYSE,us_market,EQUITY
NLOK,nortonlifelock,NortonLifeLock Inc.,NASDAQ,us_market,EQUITY
AES,aes,The AES Corporation,NYSE,us_market,EQUITY
TFX,teleflex,Teleflex Incorporated,NYSE,us_market,EQUITY
UAL,united-airlines,"United Airlines Holdings, Inc.",NASDAQ,us_market,EQUITY
PWR,quanta-services,"Quanta Services, Inc.",NYSE,us_market,EQUITY
WRB,berkley-w-r-corp,W.R. Berkley Corporation,NYSE,us_market,EQUITY
LNT,alliant-energy,Alliant Energy Corporation,NASDAQ,us_market,EQUITY
EVRG,evergy,"Evergy, Inc.",NYSE,us_market,EQUITY
AAP,advance-auto-parts,Advance Auto Parts Inc.,NYSE,us_market,EQUITY
MRO,marathon-oil,Marathon Oil Corporation,NYSE,us_market,EQUITY
IPG,interpublic-group-cos,"Interpublic Group of Companies, Inc. (The)",NYSE,us_market,EQUITY
CAH,cardinal-health,"Cardinal Health, Inc.",NYSE,us_market,EQUITY
HWM,howmet-aerospace,Howmet Aerospace Inc.,NYSE,us_market,EQUITY
DISCA,discovery,"Discovery, Inc. - Series A",NASDAQ,us_market,EQUITY
DISCK,discovery,"Discovery, Inc. - Series C",NASDAQ,us_market,EQUITY
PHM,pulte-group,"PulteGroup, Inc.",NYSE,us_market,EQUITY
FFIV,f5-network,"F5, Inc.",NASDAQ,us_market,EQUITY
BBWI,bath-and-body-works,"Bath & Body Works, Inc.",NYSE,us_market,EQUITY
FMC,fmc,FMC Corporation,NYSE,us_market,EQUITY
CF,cf-industries,"CF Industries Holdings, Inc.",NYSE,us_market,EQUITY
CHRW,ch-robinson,"C.H. Robinson Worldwide, Inc.",NASDAQ,us_market,EQUITY
HAS,hasbro,"Hasbro, Inc.",NASDAQ,us_market,EQUITY
ATO,atmos-energy,Atmos Energy Corporation,NYSE,us_market,EQUITY
FBHS,fortune-brands-home-and-security,"Fortune Brands Home & Security, Inc.",NYSE,us_market,EQUITY
CPB,campbell-soup,Campbell Soup Company,NYSE,us_market,EQUITY
MKTX,marketaxess,"MarketAxess Holdings, Inc.",NASDAQ,us_market,EQUITY
ABMD,abiomed,"ABIOMED, Inc.",NASDAQ,us_market,EQUITY
SEDG,solaredge-technologies,"SolarEdge Technologies, Inc.",NASDAQ,us_market,EQUITY
PTC,ptc,PTC Inc.,NASDAQ,us_market,EQUITY
NWS,news-new,News Corporation,NASDAQ,us_market,EQUITY
NWSA,news-corporation,News Corporation,NASDAQ,us_market,EQUITY
WHR,whirlpool,Whirlpool Corporation,NYSE,us_market,EQUITY
REG,regency-centers,Regency Centers Corporation,NASDAQ,us_market,EQUITY
IRM,,Iron Mountain Incorporated (Delaware),NYSE,us_market,EQUITY
LNC,lincoln-national,Lincoln National Corporation,NYSE,us_market,EQUITY
CMA,comerica,Comerica Incorporated,NYSE,us_market,EQUITY
LDOS,leidos-holdings,"Leidos Holdings, Inc.",NYSE,us_market,EQUITY
AOS,smith-a-o,A.O. Smith Corporation,NYSE,us_market,EQUITY
PKG,packaging-of-america,Packaging Corporation of America,NYSE,us_market,EQUITY
HST,,Host Hotels,NASDAQ,us_market,EQUITY
RHI,robert-half-international,Robert Half International Inc.,NYSE,us_market,EQUITY
CDAY,ceridian-hcm,Ceridian HCM Holding Inc.,NYSE,us_market,EQUITY
CBOE,cboe-global-markets,"Cboe Global Markets, Inc.",AMEX,us_market,EQUITY
LUMN,lumen,"Lumen Technologies, Inc.",NYSE,us_market,EQUITY
JKHY,henry-jack-and-associates,"Jack Henry & Associates, Inc.",NASDAQ,us_market,EQUITY
WRK,westrock,Westrock Company,NYSE,us_market,EQUITY
AAL,american-airlines-group,"American Airlines Group, Inc.",NASDAQ,us_market,EQUITY
BWA,borg-warner,BorgWarner Inc.,NYSE,us_market,EQUITY
APA,apa-corporation,APA Corporation,NASDAQ,us_market,EQUITY
MHK,mohawk-industries,"Mohawk Industries, Inc.",NYSE,us_market,EQUITY
CTXS,citrix-systems,"Citrix Systems, Inc.",NASDAQ,us_market,EQUITY
DVA,davita,DaVita Inc.,NYSE,us_market,EQUITY
XRAY,dentsply-sirona,DENTSPLY SIRONA Inc.,NASDAQ,us_market,EQUITY
SNA,snap-on,Snap-On Incorporated,NYSE,us_market,EQUITY
IVZ,invesco,Invesco Ltd,NYSE,us_market,EQUITY
RE,everest-re,"Everest Re Group, Ltd.",NYSE,us_market,EQUITY
JNPR,juniper-networks,"Juniper Networks, Inc.",NYSE,us_market,EQUITY
ALLE,allegion-plc,Allegion plc,NYSE,us_market,EQUITY
NI,nisource,NiSource Inc,NYSE,us_market,EQUITY
PNR,pentair,Pentair plc.,NYSE,us_market,EQUITY
TAP,molson-coors,Molson Coors Beverage Company,NYSE,us_market,EQUITY
ZION,,Zions Bancorporation N.A.,NASDAQ,us_market,EQUITY
TPR,tapestry,"Tapestry, Inc.",NYSE,us_market,EQUITY
FRT,,Federal Realty Investment Trust,NYSE,us_market,EQUITY
HSIC,henry-schein,"Henry Schein, Inc.",NASDAQ,us_market,EQUITY
UHS,universal-health-services,"Universal Health Services, Inc.",NYSE,us_market,EQUITY
WYNN,wynn-resorts,"Wynn Resorts, Limited",NASDAQ,us_market,EQUITY
GL,,Globe Life Inc.,NYSE,us_market,EQUITY
NWL,newell-brands,Newell Brands Inc.,NASDAQ,us_market,EQUITY
SEE,sealed-air,Sealed Air Corporation,NYSE,us_market,EQUITY
LW,lamb-weston-hldgs,"Lamb Weston Holdings, Inc.",NYSE,us_market,EQUITY
NRG,nrg-energy,"NRG Energy, Inc.",NYSE,us_market,EQUITY
NCLH,norwegian-cruise-line,Norwegian Cruise Line Holdings Ltd.,NYSE,us_market,EQUITY
PBCT,people-s-united-financial,People's,NASDAQ,us_market,EQUITY
VNO,,Vornado Realty Trust,NYSE,us_market,EQUITY
AIZ,assurant,"Assurant, Inc.",NYSE,us_market,EQUITY
IPGP,ipg-photonics,IPG Photonics Corporation,NASDAQ,us_market,EQUITY
DXC,dxc-technology-company,DXC Technology Company,NYSE,us_market,EQUITY
RL,ralph-lauren,Ralph Lauren Corporation,NYSE,us_market,EQUITY
OGN,,Organon & Co.,NYSE,us_market,EQUITY
UA,under-armour,"Under Armour, Inc.",NYSE,us_market,EQUITY
UAA,under-armour,"Under Armour, Inc.",NYSE,us_market,EQUITY
PNW,pinnacle-west-capital,Pinnacle West Capital Corporation,NYSE,us_market,EQUITY
HII,huntington-ingalls-industries,"Huntington Ingalls Industries, Inc.",NYSE,us_market,EQUITY
PENN,penn-national-gaming,"Penn National Gaming, Inc.",NASDAQ,us_market,EQUITY
NLSN,nielsen-hldgs-plc,Nielsen N.V.,NYSE,us_market,EQUITY
PVH,pvh,PVH Corp.,NYSE,us_market,EQUITY
ALK,alaska-air,"Alaska Air Group, Inc.",NYSE,us_market,EQUITY
GPS,gap,"Gap, Inc. (The)",NYSE,us_market,EQUITY
