symbol,shortName,longName,exchange,market,quoteType
LFTR,,Lefteris Acquisition Corp.,NASDAQ,us_market,EQUITY
ENER,,Accretion Acquisition Corp.,NASDAQ,us_market,EQUITY
DLCA,,Deep Lake Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
MYNA,mynaric,Mynaric AG - American Depository Shares,NASDAQ,us_market,EQUITY
EDNC,,Endurance Acquisition Corp.,NASDAQ,us_market,EQUITY
GHAC,,Gaming & Hospitality Acquisition Corp.,NASDAQ,us_market,EQUITY
HPLT,,Home Plate Acquisition Corporation,NASDAQ,us_market,EQUITY
CDAQ,,Compass Digital Acquisition Corp.,NASDAQ,us_market,EQUITY
MLAI,,McLaren Technology Acquisition Corp.,NASDAQ,us_market,EQUITY
ARTE,,Artemis Strategic Investment Corporation,NASDAQ,us_market,EQUITY
RCHG,,Recharge Acquisition Corp.,NASDAQ,us_market,EQUITY
CRZN,,Corazon Capital V838 Monoceros Corp,NASDAQ,us_market,EQUITY
TCAC,,Tuatara Capital Acquisition Corporation,NASDAQ,us_market,EQUITY
GTAC,,Global Technology Acquisition Corp. I,NASDAQ,us_market,EQUITY
APAC,,StoneBridge Acquisition Corporation,NASDAQ,us_market,EQUITY
SWKH,,SWK Holdings Corporation,NASDAQ,us_market,EQUITY
SAMG,,Silvercrest Asset Management Group Inc.,NASDAQ,us_market,EQUITY
SRSA,,Sarissa Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
FHLT,,Future Health ESG Corp.,NASDAQ,us_market,EQUITY
TBSA,,TB SA Acquisition Corp,NASDAQ,us_market,EQUITY
ORIA,,Orion Biotech Opportunities Corp.,NASDAQ,us_market,EQUITY
FICV,,Frontier Investment Corp,NASDAQ,us_market,EQUITY
NHIC,,NewHold Investment Corp. II,NASDAQ,us_market,EQUITY
GVCI,,Green Visor Financial Technology Acquisition Corp. I,NASDAQ,us_market,EQUITY
IMAQ,,International Media Acquisition Corp.,NASDAQ,us_market,EQUITY
PANA,,Panacea Acquisition Corp. II,NASDAQ,us_market,EQUITY
CPSS,,"Consumer Portfolio Services, Inc.",NASDAQ,us_market,EQUITY
PBAX,,Phoenix Biotech Acquisition Corp.,NASDAQ,us_market,EQUITY
TOAC,,Talon 1 Acquisition Corp.,NASDAQ,us_market,EQUITY
TRON,,Corner Growth Acquisition Corp. 2,NASDAQ,us_market,EQUITY
AFAC,,Arena Fortify Acquisition Corp.,NASDAQ,us_market,EQUITY
MPRA,,Mercato Partners Acquisition Corporation,NASDAQ,us_market,EQUITY
MAQC,,Maquia Capital Acquisition Corporation,NASDAQ,us_market,EQUITY
JFU,,9F Inc.,NASDAQ,us_market,EQUITY
SANB,,Sanaby Health Acquisition Corp. I,NASDAQ,us_market,EQUITY
BRPM,b-riley-principal,B. Riley Principal 150 Merger Corp.,NASDAQ,us_market,EQUITY
MEAC,,Mercury Ecommerce Acquisition Corp,NASDAQ,us_market,EQUITY
TPBA,,TPB Acquisition Corporation I,NASDAQ,us_market,EQUITY
RNER,,Mount Rainier Acquisition Corp.,NASDAQ,us_market,EQUITY
ISAA,,Iron Spark I Inc.,NASDAQ,us_market,EQUITY
TWCB,,Bilander Acquisition Corp.,NASDAQ,us_market,EQUITY
RICO,,Agrico Acquisition Corp.,NASDAQ,us_market,EQUITY
TVAC,,Thayer Ventures Acquisition Corporation,NASDAQ,us_market,EQUITY
ASAX,,Astrea Acquisition Corp.,NASDAQ,us_market,EQUITY
DSAC,,Duddell Street Acquisition Corp.,NASDAQ,us_market,EQUITY
VTAQ,,Ventoux CCM Acquisition Corp.,NASDAQ,us_market,EQUITY
CENQ,cenaq-energy,CENAQ Energy Corp.,NASDAQ,us_market,EQUITY
OXUS,,Oxus Acquisition Corp.,NASDAQ,us_market,EQUITY
BRIV,,B. Riley Principal 250 Merger Corp.,NASDAQ,us_market,EQUITY
GCAC,,Growth Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
FNVT,finnovate-acquisition,Finnovate Acquisition Corp.,NASDAQ,us_market,EQUITY
CLAQ,,CleanTech Acquisition Corp.,NASDAQ,us_market,EQUITY
THAC,,Thrive Acquisition Corporation,NASDAQ,us_market,EQUITY
DUNE,,Dune Acquisition Corporation,NASDAQ,us_market,EQUITY
KSI,,Kadem Sustainable Impact Corporation,NASDAQ,us_market,EQUITY
INKA,,KludeIn I Acquisition Corp.,NASDAQ,us_market,EQUITY
VWTR,,"Vidler Water Resources, Inc.",NASDAQ,us_market,EQUITY
PGRW,,Progress Acquisition Corp.,NASDAQ,us_market,EQUITY
PHIC,,"Population Health Investment Co., Inc.",NASDAQ,us_market,EQUITY
FNGR,,"FingerMotion, Inc.",NASDAQ,us_market,EQUITY
SPTK,,SportsTek Acquisition Corp.,NASDAQ,us_market,EQUITY
PEPL,,PepperLime Health Acquisition Corporation,NASDAQ,us_market,EQUITY
MOGO,mogo,Mogo Inc.,NASDAQ,us_market,EQUITY
HSAQ,,Health Sciences Acquisitions Corporation 2,NASDAQ,us_market,EQUITY
SAMA,,Schultze Special Purpose Acquisition Corp. II,NASDAQ,us_market,EQUITY
BNNR,,Banner Acquisition Corp.,NASDAQ,us_market,EQUITY
ALPA,,Alpha Healthcare Acquisition Corp. III,NASDAQ,us_market,EQUITY
BLNG,,Belong Acquisition Corp.,NASDAQ,us_market,EQUITY
ARYD,,ARYA Sciences Acquisition Corp IV,NASDAQ,us_market,EQUITY
ABGI,,ABG Acquisition Corp. I,NASDAQ,us_market,EQUITY
RACB,,Research Alliance Corp. II,NASDAQ,us_market,EQUITY
ASPS,altisource,Altisource Portfolio Solutions S.A.,NASDAQ,us_market,EQUITY
SNFCA,,Security National Financial Corporation,NASDAQ,us_market,EQUITY
ARYE,,ARYA Sciences Acquisition Corp V,NASDAQ,us_market,EQUITY
OCAX,,OCA Acquisition Corp.,NASDAQ,us_market,EQUITY
APMI,,AxonPrime Infrastructure Acquisition Corporation,NASDAQ,us_market,EQUITY
AMCI,,AMCI Acquisition Corp. II,NASDAQ,us_market,EQUITY
MITA,,Coliseum Acquisition Corp.,NASDAQ,us_market,EQUITY
BLSA,,BCLS Acquisition Corp.,NASDAQ,us_market,EQUITY
CLOE,,Clover Leaf Capital Corp.,NASDAQ,us_market,EQUITY
MLAC,,Malacca Straits Acquisition Company Limited,NASDAQ,us_market,EQUITY
RAM,,Aries I Acquisition Corporation,NASDAQ,us_market,EQUITY
THCA,,Tuscan Holdings Corp. II,NASDAQ,us_market,EQUITY
FLAC,,Frazier Lifesciences Acquisition Corporation,NASDAQ,us_market,EQUITY
VCKA,,Vickers Vantage Corp. I,NASDAQ,us_market,EQUITY
CMCT,,CIM Commercial Trust Corporation,NASDAQ,us_market,EQUITY
OMEG,,Omega Alpha SPAC,NASDAQ,us_market,EQUITY
LJAQ,,LightJump Acquisition Corporation,NASDAQ,us_market,EQUITY
SWSS,,Springwater Special Situations Corp.,NASDAQ,us_market,EQUITY
SCMA,,Seaport Calibre Materials Acquisition Corp.,NASDAQ,us_market,EQUITY
AMAO,,American Acquisition Opportunity Inc.,NASDAQ,us_market,EQUITY
BWAC,,Better World Acquisition Corp.,NASDAQ,us_market,EQUITY
MFIN,,Medallion Financial Corp.,NASDAQ,us_market,EQUITY
NMMC,,North Mountain Merger Corp.,NASDAQ,us_market,EQUITY
NBST,,Newbury Street Acquisition Corporation,NASDAQ,us_market,EQUITY
DMAQ,,Deep Medicine Acquisition Corp.,NASDAQ,us_market,EQUITY
MEOA,,Minority Equality Opportunities Acquisition Inc.,NASDAQ,us_market,EQUITY
EBAC,,European Biotech Acquisition Corp.,NASDAQ,us_market,EQUITY
CCTS,,Cactus Acquisition Corp. 1 Limited,NASDAQ,us_market,EQUITY
CNTQ,,Chardan NexTech Acquisition 2 Corp.,NASDAQ,us_market,EQUITY
LION,lionheart,Lionheart III Corp,NASDAQ,us_market,EQUITY
HYW,,Hywin Holdings Ltd.,NASDAQ,us_market,EQUITY
CHWA,,CHW Acquisition Corporation,NASDAQ,us_market,EQUITY
GLAQ,,Globis Acquisition Corp.,NASDAQ,us_market,EQUITY
EVOJ,,Evo Acquisition Corp.,NASDAQ,us_market,EQUITY
BENE,benessere-capital-acquisition,Benessere Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
DKDCA,,Data Knights Acquisition Corp.,NASDAQ,us_market,EQUITY
NLIT,,Northern Lights Acquisition Corp.,NASDAQ,us_market,EQUITY
MCMJ,,Merida Merger Corp. I,NASDAQ,us_market,EQUITY
BREZ,,Breeze Holdings Acquisition Corp.,NASDAQ,us_market,EQUITY
MBTC,,Nocturne Acquisition Corporation,NASDAQ,us_market,EQUITY
PONO,,Pono Capital Corp,NASDAQ,us_market,EQUITY
SMAP,,SportsMap Tech Acquisition Corp.,NASDAQ,us_market,EQUITY
LIBY,,Liberty Resources Acquisition Corp.,NASDAQ,us_market,EQUITY
DHAC,,Digital Health Acquisition Corp.,NASDAQ,us_market,EQUITY
ROCR,,Roth CH Acquisition III Co.,NASDAQ,us_market,EQUITY
ROCL,,Roth CH Acquisition V Co.,NASDAQ,us_market,EQUITY
HLXA,,Helix Acquisition Corp.,NASDAQ,us_market,EQUITY
BSBK,,Bogota Financial Corp.,NASDAQ,us_market,EQUITY
ROCG,,Roth CH Acquisition IV Co.,NASDAQ,us_market,EQUITY
EDTX,,EdtechX Holdings Acquisition Corp. II,NASDAQ,us_market,EQUITY
BMAQ,,Blockchain Moon Acquisition Corp.,NASDAQ,us_market,EQUITY
MACA,,Moringa Acquisition Corp,NASDAQ,us_market,EQUITY
OXAC,,Oxbridge Acquisition Corp.,NASDAQ,us_market,EQUITY
GIAC,,Gesher I Acquisition Corp.,NASDAQ,us_market,EQUITY
LVAC,,LAVA Medtech Acquisition Corp.,NASDAQ,us_market,EQUITY
TGVC,tg-venture-acquisition,TG Venture Acquisition Corp.,NASDAQ,us_market,EQUITY
MTRY,,Monterey Bio Acquisition Corporation,NASDAQ,us_market,EQUITY
INTE,,Integral Acquisition Corporation 1,NASDAQ,us_market,EQUITY
GGGV,,G3 VRM Acquisition Corp.,NASDAQ,us_market,EQUITY
MACU,,Mallard Acquisition Corp.,NASDAQ,us_market,EQUITY
REVE,,Alpine Acquisition Corporation,NASDAQ,us_market,EQUITY
AEHA,,Aesther Healthcare Acquisition Corp,NASDAQ,us_market,EQUITY
OTRA,,OTR Acquisition Corp.,NASDAQ,us_market,EQUITY
JMAC,,Maxpro Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
GLEE,,Gladstone Acquisition Corp.,NASDAQ,us_market,EQUITY
JYAC,,Jiya Acquisition Corp.,NASDAQ,us_market,EQUITY
EUCR,,Eucrates Biomedical Acquisition Corp.,NASDAQ,us_market,EQUITY
LMAO,,LMF Acquisition Opportunities Inc.,NASDAQ,us_market,EQUITY
OTEC,,OceanTech Acquisitions I Corp.,NASDAQ,us_market,EQUITY
VSAC,,Vision Sensing Acquisition Corp.,NASDAQ,us_market,EQUITY
BCTX,briacell,BriaCell Therapeutics Corp.,NASDAQ,us_market,EQUITY
FRLA,,Fortune Rise Acquisition Corporation,NASDAQ,us_market,EQUITY
TMPM,,Turmeric Acquisition Corp.,NASDAQ,us_market,EQUITY
AVHI,,Achari Ventures Holdings Corp. I,NASDAQ,us_market,EQUITY
JFIN,,Jiayin Group Inc.,NASDAQ,us_market,EQUITY
ADOC,,Edoc Acquisition Corp.,NASDAQ,us_market,EQUITY
VMAC,,Vistas Media Acquisition Company Inc.,NASDAQ,us_market,EQUITY
VEV,,Vicinity Motor Corp.,NASDAQ,us_market,EQUITY
FATP,,Fat Projects Acquisition Corp,NASDAQ,us_market,EQUITY
FIAC,,Focus Impact Acquisition Corp.,NASDAQ,us_market,EQUITY
GLLI,,Globalink Investment Inc.,NASDAQ,us_market,EQUITY
WINV,,WinVest Acquisition Corp.,NASDAQ,us_market,EQUITY
MSAC,,Medicus Sciences Acquisition Corp.,NASDAQ,us_market,EQUITY
FRSX,foresight-autonomous,Foresight Autonomous Holdings Ltd.,NASDAQ,us_market,EQUITY
LAX,8i-acquisition,8i Acquisition 2 Corp.,NASDAQ,us_market,EQUITY
PCX,,Parsec Capital Acquisitions Corp,NASDAQ,us_market,EQUITY
ESSC,,East Stone Acquisition Corporation,NASDAQ,us_market,EQUITY
FVAM,,5:01 Acquisition Corp.,NASDAQ,us_market,EQUITY
PFX,,PhenixFIN Corporation,NASDAQ,us_market,EQUITY
CLAY,,Chavant Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
BHSE,,Bull Horn Holdings Corp.,NASDAQ,us_market,EQUITY
BNIX,,Bannix Acquisition Corp.,NASDAQ,us_market,EQUITY
CIH,,China Index Holdings Limited - American Depository Shares,NASDAQ,us_market,EQUITY
NICK,,"Nicholas Financial, Inc.",NASDAQ,us_market,EQUITY
MCAG,mountain-crest-acquisition,Mountain Crest Acquisition Corp. V,NASDAQ,us_market,EQUITY
BAFN,,BayFirst Financial Corp.,NASDAQ,us_market,EQUITY
GROW,u-s-global-investors,"U.S. Global Investors, Inc.",NASDAQ,us_market,EQUITY
HNNA,,"Hennessy Advisors, Inc.",NASDAQ,us_market,EQUITY
MAYS,,"J. W. Mays, Inc.",NASDAQ,us_market,EQUITY
BSGA,,Blue Safari Group Acquisition Corp.,NASDAQ,us_market,EQUITY
MPAC,,Model Performance Acquisition Corp.,NASDAQ,us_market,EQUITY
ICMB,,"Investcorp Credit Management BDC, Inc.",NASDAQ,us_market,EQUITY
EQOS,diginex,EQONEX LIMITED,NASDAQ,us_market,EQUITY
GBRG,,Goldenbridge Acquisition Limited,NASDAQ,us_market,EQUITY
NOVV,,Nova Vision Acquisition Corp.,NASDAQ,us_market,EQUITY
GPCO,,Golden Path Acquisition Corporation,NASDAQ,us_market,EQUITY
PAFO,,Pacifico Acquisition Corp.,NASDAQ,us_market,EQUITY
MCAF,,Mountain Crest Acquisition Corp. IV,NASDAQ,us_market,EQUITY
BCAC,,Brookline Capital Acquisition Corp.,NASDAQ,us_market,EQUITY
HHGC,,HHG Capital Corporation,NASDAQ,us_market,EQUITY
ASPA,,"Abri SPAC I, Inc.",NASDAQ,us_market,EQUITY
FOXW,,FoxWayne Enterprises Acquisition Corp.,NASDAQ,us_market,EQUITY
PPHP,,PHP Ventures Acquisition Corp.,NASDAQ,us_market,EQUITY
IGNY,,Ignyte Acquisition Corp.,NASDAQ,us_market,EQUITY
LAAA,,Lakeshore Acquisition I Corp.,NASDAQ,us_market,EQUITY
MCAE,,Mountain Crest Acquisition Corp. III,NASDAQ,us_market,EQUITY
ARIZ,arisz-acquisition,Arisz Acquisition Corp.,NASDAQ,us_market,EQUITY
UK,,Ucommune International Ltd,NASDAQ,us_market,EQUITY
SELF,,"Global Self Storage, Inc.",NASDAQ,us_market,EQUITY
LRFC,,Logan Ridge Finance Corporation,NASDAQ,us_market,EQUITY
SPK,,SPK Acquisition Corp,NASDAQ,us_market,EQUITY
SIEB,,Siebert Financial Corp.,NASDAQ,us_market,EQUITY
HGBL,,Heritage Global Inc.,NASDAQ,us_market,EQUITY
LOAN,,"Manhattan Bridge Capital, Inc",NASDAQ,us_market,EQUITY
OBAS,,Optibase Ltd.,NASDAQ,us_market,EQUITY
AVCO,,Avalon GloboCare Corp.,NASDAQ,us_market,EQUITY
BRLI,,Brilliant Acquisition Corporation,NASDAQ,us_market,EQUITY
VENA,,Venus Acquisition Corporation,NASDAQ,us_market,EQUITY
GEG,,"Great Elm Group, Inc.",NASDAQ,us_market,EQUITY
TUGC,,TradeUP Global Corporation,NASDAQ,us_market,EQUITY
HGSH,china-hgs-real-estate,"China HGS Real Estate, Inc.",NASDAQ,us_market,EQUITY
AGBA,,AGBA Acquisition Limited,NASDAQ,us_market,EQUITY
LMFA,lm-funding,"LM Funding America, Inc.",NASDAQ,us_market,EQUITY
GRCY,,Greencity Acquisition Corporation,NASDAQ,us_market,EQUITY
ALAC,,Alberton Acquisition Corporation,NASDAQ,us_market,EQUITY
LGHL,,Lion Group Holding Ltd.,NASDAQ,us_market,EQUITY
GAME,engine-gaming-and-media,"Engine Gaming and Media, Inc.",NASDAQ,us_market,EQUITY
UPTD,,TradeUP Acquisition Corp.,NASDAQ,us_market,EQUITY
SQFT,,"Presidio Property Trust, Inc.",NASDAQ,us_market,EQUITY
DPRO,,Draganfly Inc.,NASDAQ,us_market,EQUITY
JWAC,,Jupiter Wellness Acquisition Corp.,NASDAQ,us_market,EQUITY
WKSP,,"Worksport, Ltd.",NASDAQ,us_market,EQUITY
CHCI,comstock-holding-companies,"Comstock Holding Companies, Inc.",NASDAQ,us_market,EQUITY
SOHO,,Sotherly Hotels Inc.,NASDAQ,us_market,EQUITY
AHG,,Akso Health Group,NASDAQ,us_market,EQUITY
SURG,,"SurgePays, Inc.",NASDAQ,us_market,EQUITY
HCDI,,"Harbor Custom Development, Inc.",NASDAQ,us_market,EQUITY
BLBX,,Blackboxstocks Inc.,NASDAQ,us_market,EQUITY
NMTC,,NeuroOne Medical Technologies Corporation,NASDAQ,us_market,EQUITY
APCX,,AppTech Payments Corp.,NASDAQ,us_market,EQUITY
WAVE,,Eco Wave Power Global AB (publ),NASDAQ,us_market,EQUITY
AEI,alset-ehome-international,Alset EHome International Inc.,NASDAQ,us_market,EQUITY
GFAI,,"Guardforce AI Co., Limited",NASDAQ,us_market,EQUITY
QK,,Q&K International Group Limited,NASDAQ,us_market,EQUITY
AIHS,,Senmiao Technology Limited,NASDAQ,us_market,EQUITY
FGF,,"FG Financial Group, Inc.",NASDAQ,us_market,EQUITY
LYL,,Dragon Victory International Limited,NASDAQ,us_market,EQUITY
MDJH,,MDJM LTD,NASDAQ,us_market,EQUITY
VINO,gaucho,"Gaucho Group Holdings, Inc.",NASDAQ,us_market,EQUITY
HUSN,,Hudson Capital Inc.,NASDAQ,us_market,EQUITY
GYRO,,"Gyrodyne , LLC",NASDAQ,us_market,EQUITY
MDRR,,"Medalist Diversified REIT, Inc.",NASDAQ,us_market,EQUITY
WHLR,,"Wheeler Real Estate Investment Trust, Inc.",NASDAQ,us_market,EQUITY
PHCF,,"Puhui Wealth Investment Management Co., Ltd.",NASDAQ,us_market,EQUITY
MTC,,"MMTec, Inc.",NASDAQ,us_market,EQUITY
JRJC,,China Finance Online Co. Limited,NASDAQ,us_market,EQUITY
GIPR,,Generation Income Properties Inc.,NASDAQ,us_market,EQUITY
BRTX,,"BioRestorative Therapies, Inc.",NASDAQ,us_market,EQUITY
SNTG,sentage,Sentage Holdings Inc.,NASDAQ,us_market,EQUITY
